time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Gaussian Moving Average,Gaussian Moving Average,Gaussian Moving Average,,Volume,Short MA,Long MA,Cross,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1746473400,39.01,39.055,38.8,38.8,NaN,39.055,38.8,38.8,39.745,39.804025967388775,39.804025967388775,39.804025967388775,163699,39.17600000000013,39.80420000000016,NaN,31.195570612748597,38.08152485331932,NaN,NaN,31.195570612748597,NaN,NaN,NaN
1746538200,39.3,39.57,38.98,39.29,NaN,39.57,38.98,39.29,39.74499999999999,39.79292332516776,39.79292332516776,39.79292332516776,165586,39.17100000000013,39.80380000000016,NaN,44.347572787310746,37.13514872036204,NaN,NaN,NaN,NaN,NaN,NaN
1746540000,39.305,39.62,39.295,39.48,NaN,39.62,39.295,39.48,39.745000000000005,39.782052440284446,39.782052440284446,39.782052440284446,99894,39.18800000000013,39.80360000000016,NaN,48.461437275876754,38.313701933860806,NaN,NaN,NaN,NaN,NaN,NaN
1746541800,39.48,39.585,39.39,39.54,NaN,39.585,39.39,39.54,39.745,39.77179430549789,39.77179430549789,39.77179430549789,56365,39.208000000000126,39.812000000000154,NaN,49.72529371771155,39.256554812703214,NaN,NaN,NaN,NaN,NaN,NaN
1746543600,39.53,39.66,39.49,39.64,NaN,39.66,39.49,39.64,39.745,39.76266248372777,39.76266248372777,39.76266248372777,83431,39.23200000000013,39.82600000000016,NaN,51.84483440093635,40.20550775324063,NaN,NaN,NaN,NaN,NaN,NaN
1746545400,39.65,39.73,39.59,39.69,NaN,39.73,39.59,39.69,39.745,39.75520222242304,39.75520222242304,39.75520222242304,46141,39.28700000000013,39.83660000000016,NaN,52.913744204562114,41.2170855572337,NaN,NaN,NaN,NaN,52.913744204562114,NaN
1746547200,39.69,39.85,39.59,39.63,NaN,39.85,39.59,39.63,39.745,39.74983588386592,39.74983588386592,39.74983588386592,39620,39.33650000000013,39.843300000000156,NaN,51.4382077713752,42.150957324119034,NaN,NaN,NaN,NaN,NaN,NaN
1746549000,39.62,39.72,39.29,39.32,NaN,39.72,39.29,39.32,39.745,39.74667778305592,39.74667778305592,39.74667778305592,27204,39.355000000000125,39.84430000000016,NaN,44.529120367904895,42.544399485884405,NaN,NaN,NaN,NaN,NaN,NaN
1746550800,39.33,39.53,39.33,39.38,NaN,39.53,39.33,39.38,39.745,39.745383618961846,39.745383618961846,39.745383618961846,38155,39.379000000000126,39.84470000000016,NaN,46.03983476900217,42.94800512538119,NaN,NaN,NaN,NaN,NaN,NaN
1746552600,39.38,39.4,39.2,39.23,NaN,39.4,39.2,39.23,39.745,39.7451619842635,39.7451619842635,39.7451619842635,38929,39.40000000000013,39.843100000000156,NaN,42.894656928546446,43.4004393911056,NaN,NaN,42.894656928546446,NaN,NaN,NaN
1746554400,39.22,39.375,39.18,39.37,NaN,39.375,39.18,39.37,39.745,39.745161984263504,39.745161984263504,39.745161984263504,29810,39.45700000000012,39.84640000000016,NaN,46.563830285748715,44.12007437931551,NaN,NaN,NaN,NaN,NaN,NaN
1746556200,39.37,39.465,39.36,39.455,NaN,39.465,39.36,39.455,39.745,39.745161984263504,39.745161984263504,39.745161984263504,26892,39.47350000000013,39.84770000000015,NaN,48.718248011992635,44.993596347971426,NaN,NaN,NaN,NaN,NaN,NaN
1746558000,39.46,39.48,39.38,39.45,NaN,39.48,39.38,39.45,39.745,39.745161984263504,39.745161984263504,39.745161984263504,39598,39.47050000000012,39.831900000000154,NaN,48.5941358848513,45.84796760856873,NaN,NaN,NaN,NaN,NaN,NaN
1746559800,39.44,39.555,39.26,39.28,NaN,39.555,39.26,39.28,39.745,39.745161984263504,39.745161984263504,39.745161984263504,140418,39.444500000000126,39.80650000000015,NaN,44.44804497095484,46.551037999251605,NaN,NaN,NaN,NaN,NaN,NaN
1746624600,39.41,39.475,39.07,39.22,NaN,39.475,39.07,39.22,39.745,39.745161984263504,39.745161984263504,39.745161984263504,156444,39.402500000000124,39.779900000000154,NaN,43.051888242232906,47.39791782992906,NaN,NaN,NaN,NaN,NaN,NaN
1746626400,39.22,39.31,38.94,38.96,NaN,39.31,38.94,38.96,39.74499999999999,39.74516198426349,39.74516198426349,39.74516198426349,98835,39.329500000000124,39.74850000000015,NaN,37.54793927946195,46.91222972222557,NaN,NaN,NaN,NaN,NaN,NaN
1746628200,38.95,39.07,38.855,38.87,NaN,39.07,38.855,38.87,39.745,39.74516198426349,39.74516198426349,39.74516198426349,71999,39.25350000000012,39.72550000000015,NaN,35.83988132717421,46.01069001160396,NaN,NaN,35.83988132717421,NaN,NaN,NaN
1746630000,38.86,39.135,38.86,39.09,NaN,39.135,38.86,39.09,39.745,39.74516198426349,39.74516198426349,39.74516198426349,427810,39.23050000000012,39.70790000000015,NaN,42.70147211165449,45.50898846831417,NaN,NaN,NaN,NaN,NaN,NaN
1746631800,39.09,39.255,39.07,39.24,NaN,39.255,39.07,39.24,39.74499999999999,39.74516198426349,39.74516198426349,39.74516198426349,48969,39.216500000000124,39.69430000000015,NaN,46.8732944252275,45.15387847004926,NaN,NaN,NaN,NaN,NaN,NaN
1746633600,39.24,39.32,39.1,39.11,NaN,39.32,39.1,39.11,39.745,39.74516198426349,39.74516198426349,39.74516198426349,38653,39.204500000000124,39.67250000000015,NaN,43.89071658723265,44.50937649738286,NaN,NaN,NaN,NaN,NaN,NaN
1746635400,39.105,39.24,39.09,39.22,NaN,39.24,39.09,39.22,39.745,39.74516198426349,39.74516198426349,39.74516198426349,26158,39.189500000000116,39.65330000000015,NaN,46.96579629070638,44.18991853447795,NaN,NaN,NaN,NaN,NaN,NaN
1746637200,39.23,39.395,39.22,39.22,NaN,39.395,39.22,39.22,39.745,39.74516198426349,39.74516198426349,39.74516198426349,838069,39.166000000000125,39.624300000000154,NaN,46.96579629070638,44.36396681467806,NaN,NaN,NaN,NaN,46.96579629070638,NaN
1746639000,39.21,39.24,38.91,38.93,NaN,39.24,38.91,38.93,39.74499999999999,39.74516198426349,39.74516198426349,39.74516198426349,52943,39.114000000000125,39.590900000000154,NaN,40.225250127549614,43.94863934028859,NaN,NaN,NaN,NaN,NaN,NaN
1746640800,38.93,39.04,38.72,38.86,NaN,39.04,38.72,38.86,39.745,39.74516198426348,39.74516198426348,39.74516198426348,90146,39.072000000000116,39.55430000000015,NaN,38.77851413204851,43.65462914053874,NaN,NaN,38.77851413204851,NaN,NaN,NaN
