time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Gaussian Moving Average,Gaussian Moving Average.1,Gaussian Moving Average.2,Unnamed: 12,Volume,Short MA,Long MA,Cross,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ticker
1615815000,91.75,91.75,72.3,74.52,,91.75,72.3,74.52,,,,,24433219.0,120.732,,,38.264402541931446,,,,,,,,AI
1616419800,75.15,77.87,61.09,64.7,,77.87,61.09,64.7,,,,,24717815.0,113.787,,,36.26662413319054,,,,,,,,AI
1617024600,64.69,71.1599,59.75,68.9,,71.1599,59.75,68.9,,,,,12528702.0,108.02,,,37.76327868216457,,,,,,,,AI
1617629400,71.0,71.7,60.06,61.03,,71.7,60.06,61.03,,,,,17127243.0,100.163,,,36.05473126895488,,,,,,,,AI
1618234200,60.87,73.7,58.8001,66.79,,73.7,58.8001,66.79,,,,,27396426.0,92.182,,,38.256545627262994,,,,,,,,AI
1618839000,66.35,70.65,59.321,69.33,,70.65,59.321,69.33,,,,,17283240.0,83.74199999999999,,,39.249924729736605,,,,,,,,AI
1619443800,70.05,73.47,64.2,66.26,,73.47,64.2,66.26,,,,,12492411.0,76.91399999999999,,,38.44482201135109,,,,,,,,AI
1620048600,66.34,66.3453,55.105,56.35,,66.3453,55.105,56.35,,,,,15719002.0,71.30299999999998,,,35.885904291469046,,,,,,,,AI
1620653400,56.5,56.5,47.22,51.94,,56.5,47.22,51.94,,,,,11651461.0,66.98199999999999,,,34.77658883017325,,,,34.77658883017325,,,,AI
1621258200,51.94,62.1595,51.26,61.18,,62.1595,51.26,61.18,,,,,9747151.0,64.09999999999998,,,39.02934146655514,,,,,,,,AI
1621863000,61.74,65.199,57.25,61.71,,65.199,57.25,61.71,,,,,8034897.0,62.81899999999997,,,39.27392679068264,,,,,,,,AI
1622554200,62.5,76.85,62.5,64.43,,76.85,62.5,64.43,,,,,27936140.0,62.79199999999997,,,40.59108768317864,,,,,,,,AI
