time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Gaussian Moving Average,Gaussian Moving Average,Gaussian Moving Average,,Volume,Short MA,Long MA,Cross,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1568035800,82.479913,82.498983,75.185446,78.7707,NaN,82.498983,75.185446,78.7707,73.97513158661141,72.64664721368747,72.64664721368747,72.64664721368747,56708596,79.92351210000001,75.33648465999995,NaN,51.57912690441306,57.85158690284651,NaN,NaN,NaN,NaN,NaN,NaN
1568640600,78.618136,81.879192,77.893457,81.202189,NaN,81.879192,77.893457,81.202189,74.22443199541398,73.05840641191426,73.05840641191426,73.05840641191426,51397069,80.4412762,75.60595081999995,NaN,56.376786674821545,57.66233973703072,NaN,NaN,NaN,NaN,NaN,NaN
1569245400,80.963808,81.259401,78.742095,79.056758,NaN,81.259401,78.742095,79.056758,74.47055829161042,73.44847007603407,73.44847007603407,73.44847007603407,42395517,80.58621200000002,75.85577437999996,NaN,51.525611974266816,56.93738419680342,NaN,NaN,NaN,NaN,NaN,NaN
1569850200,79.346153,81.161664,76.796904,81.049625,NaN,81.161664,76.796904,81.049625,74.59429656349869,73.79161416185897,73.79161416185897,73.79161416185897,39624889,80.9266204,76.09701619999996,NaN,55.3675126603006,56.60685122044617,NaN,NaN,NaN,NaN,NaN,NaN
1570455000,81.078231,81.469176,79.218857,80.420299,NaN,81.469176,79.218857,80.420299,74.72757936905096,74.0864860359145,74.0864860359145,74.0864860359145,31454590,80.9142246,76.36285897999996,NaN,53.91433049924716,55.98233747193907,NaN,NaN,NaN,NaN,NaN,NaN
1571059800,80.448904,81.154513,79.771902,80.744497,NaN,81.154513,79.771902,80.744497,74.87544485464096,74.33615386443968,74.33615386443968,74.33615386443968,31872987,80.83412849999999,76.59952387999996,NaN,54.57574272661884,56.27251790640603,NaN,NaN,NaN,NaN,NaN,NaN
1571664600,81.021019,81.106837,76.520381,78.436967,NaN,81.106837,76.520381,78.436967,74.98576083374536,74.5397632988562,74.5397632988562,74.5397632988562,46194870,80.5671415,76.74064557999995,NaN,49.166939276711524,55.97933617950665,NaN,NaN,49.166939276711524,NaN,NaN,NaN
1572269400,78.885123,83.185521,76.606199,80.992414,NaN,83.185521,76.606199,80.992414,75.11554179728596,74.71002194539933,74.71002194539933,74.71002194539933,64701875,80.56714149999999,76.90999161999996,NaN,54.54014863099162,56.0651344246805,NaN,NaN,NaN,NaN,NaN,NaN
1572877800,81.612205,81.717093,78.827912,79.705155,NaN,81.717093,78.827912,79.705155,75.2404964297277,74.85851611156124,74.85851611156124,74.85851611156124,44558072,80.29252629999999,77.08010047999997,NaN,51.58232575022284,55.587323647159614,NaN,NaN,NaN,NaN,NaN,NaN
1573482600,79.295139,81.616972,79.104434,80.954273,NaN,81.616972,79.104434,80.954273,75.33742945376304,74.98999005239405,74.98999005239405,74.98999005239405,36515701,80.1332877,77.18613247999997,NaN,54.17914232351359,55.182232266397484,NaN,NaN,NaN,NaN,NaN,NaN
1574087400,80.725427,82.341651,79.953071,81.478711,NaN,82.341651,79.953071,81.478711,75.48335935545862,75.1182939041927,75.1182939041927,75.1182939041927,43580577,80.4040888,77.35261793999996,NaN,55.26399293359638,54.92960053433928,NaN,NaN,NaN,NaN,NaN,NaN
1574692200,82.041291,83.786242,81.373824,83.12831,NaN,83.786242,81.373824,83.12831,75.9618175576862,75.30002394014024,75.30002394014024,75.30002394014024,39215753,80.5967009,77.55667229999996,NaN,58.58544959467823,54.93480682101119,NaN,NaN,NaN,NaN,NaN,NaN
1575297000,83.471579,85.092571,82.479913,84.720696,NaN,85.092571,82.479913,84.720696,76.91571323633784,75.61264726371785,75.61264726371785,75.61264726371785,38501196,81.1630947,77.86084675999997,NaN,61.552938941429524,54.96507431725714,NaN,NaN,NaN,NaN,NaN,NaN
1575901800,84.768373,85.779109,84.100905,85.044895,NaN,85.779109,84.100905,85.044895,77.24226730709952,75.95562749077796,75.95562749077796,75.95562749077796,38050233,81.5626217,78.12440107999996,NaN,62.147610976516,55.025547133380556,NaN,NaN,NaN,NaN,NaN,NaN
1576506600,85.483516,88.334556,84.401265,87.32382,NaN,88.334556,84.401265,87.32382,78.4278714988933,76.46159893381524,76.46159893381524,76.46159893381524,59493625,82.25297379999999,78.41637043999995,NaN,66.11516450872504,56.06383553368857,NaN,NaN,NaN,NaN,66.11516450872504,NaN
1577111400,87.562201,87.743371,86.837522,87.247538,NaN,87.743371,86.837522,87.247538,78.43207250571895,76.93460345500966,76.93460345500966,76.93460345500966,17073341,82.90327789999999,78.73294073999996,NaN,65.86629627504645,56.741657647990344,NaN,NaN,NaN,NaN,NaN,NaN
1577716200,87.276143,87.857794,86.165287,87.009156,NaN,87.857794,86.165287,87.009156,78.43866476557564,77.36200908317944,77.36200908317944,77.36200908317944,22818852,83.7604968,79.02624501999996,NaN,65.04234665893297,57.70713869689507,NaN,NaN,NaN,NaN,NaN,NaN
1578321000,86.990086,87.471616,84.301145,85.369093,NaN,87.471616,84.301145,85.369093,78.44653804796828,77.72841681069741,77.72841681069741,77.72841681069741,49560236,84.1981647,79.34243389999995,NaN,59.525252291705286,58.00412009913827,NaN,NaN,NaN,NaN,NaN,NaN
1578925800,85.359558,87.777125,84.739767,86.742169,NaN,87.777125,84.739767,86.742169,78.45772171935246,78.0202726136518,78.0202726136518,78.0202726136518,45919513,84.90186609999999,79.61933755999996,NaN,62.40074443649227,58.6102925232272,NaN,NaN,NaN,NaN,NaN,NaN
1579617000,86.503788,86.742169,81.602669,81.98408,NaN,86.742169,81.602669,81.98408,78.47038343722323,78.23053130129377,78.23053130129377,78.23053130129377,46009132,85.0048468,79.78067399999995,NaN,49.32377731099079,58.23515213639662,NaN,NaN,NaN,NaN,NaN,NaN
1580135400,81.144978,84.062764,80.773103,81.469176,NaN,84.062764,80.773103,81.469176,78.48525378272032,78.36387760312425,78.36387760312425,78.36387760312425,49528264,85.00389329999999,79.88804091999995,NaN,48.14787095778987,58.16236154218793,NaN,NaN,NaN,NaN,NaN,NaN
1580740200,82.041291,85.05443,80.0961,81.125907,NaN,85.05443,80.0961,81.125907,78.49993115703722,78.4367751061224,78.4367751061224,78.4367751061224,81700800,84.803653,79.97023477999994,NaN,47.33762682890538,57.647895699181774,NaN,NaN,NaN,NaN,NaN,NaN
1581345000,81.125907,82.00315,77.664611,78.808841,NaN,82.00315,77.664611,78.808841,78.51798858895572,78.47208702829144,78.47208702829144,78.47208702829144,68655456,84.2124675,79.98930527999995,NaN,42.17805294769855,56.976161927572896,NaN,NaN,NaN,NaN,NaN,NaN
1582036200,79.028152,79.247463,77.779034,78.513249,NaN,79.247463,77.779034,78.513249,78.53769051801902,78.49012016367703,78.49012016367703,78.49012016367703,42026592,83.5593029,80.03774435999995,NaN,41.555784480744855,56.07449351023228,NaN,NaN,NaN,NaN,NaN,NaN
1582554600,76.86365,78.749818,70.732485,73.001874,NaN,78.749818,70.732485,73.001874,78.58208005336085,78.5098990842739,78.5098990842739,78.5098990842739,83903195,82.1271083,79.94220115999995,NaN,32.05871953944347,54.4169739820785,NaN,NaN,NaN,NaN,NaN,NaN
1583159400,73.545383,79.209322,73.497707,78.379755,NaN,79.209322,73.497707,78.379755,78.62844421975775,78.5351626655705,78.5351626655705,78.5351626655705,85746713,81.24033,79.94048481999995,NaN,45.21554657073411,53.46198090893963,NaN,NaN,NaN,NaN,NaN,NaN
1583760600,74.37495,78.360685,68.901717,73.183044,NaN,78.360685,68.901717,73.183044,78.7164194960493,78.57215575944602,78.57215575944602,78.57215575944602,99340000,79.8577188,79.81805221999994,NaN,37.631935468166,51.75333780370652,NaN,NaN,NaN,NaN,NaN,NaN
1584365400,67.480964,72.553717,64.000598,68.043544,NaN,72.553717,64.000598,68.043544,77.68231616139084,78.44186372644236,78.44186372644236,78.44186372644236,106532681,78.1251639,79.63135201999995,78.1251639,31.92841932027892,49.5948241139753,NaN,NaN,31.92841932027892,NaN,NaN,NaN
