time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Gaussian Moving Average,Gaussian Moving Average,Gaussian Moving Average,,Volume,Short MA,Long MA,Cross,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1568035800,24.99,26.53,24.52,25.86,NaN,26.53,24.52,25.86,21.110000010141594,21.094072513453643,21.094072513453643,21.094072513453643,34203438,25.18099999999999,20.752399999999998,NaN,61.300001897221534,61.674150073406715,NaN,NaN,NaN,NaN,61.300001897221534,NaN
1568640600,25.74,25.975,24.72,24.84,NaN,25.975,24.72,24.84,21.110000019679,21.107929812288564,21.107929812288564,21.107929812288564,37377237,25.124999999999993,20.8772,NaN,55.764664423300644,61.209259590781095,NaN,NaN,NaN,NaN,NaN,NaN
1569245400,24.81,25.26,24.135,24.76,NaN,25.26,24.135,24.76,21.110000038898963,21.110161996304047,21.110161996304047,21.110161996304047,32717002,25.008999999999993,21.012199999999996,NaN,55.34256245412738,60.67861685021751,NaN,NaN,NaN,NaN,NaN,NaN
1569850200,24.98,25.27,23.51,24.435,NaN,25.27,23.51,24.435,21.11000002911209,21.110162000553277,21.110162000553277,21.110162000553277,44560890,24.71949999999999,21.1457,NaN,53.56859124201951,60.06636985252005,NaN,NaN,NaN,NaN,NaN,NaN
1570455000,24.4,24.75,22.94,24.04,NaN,24.75,22.94,24.04,21.110000048812566,21.110162007596898,21.110162007596898,21.110162007596898,36730726,24.62049999999999,21.3129,NaN,51.41160733969994,59.17967435458181,NaN,NaN,NaN,NaN,NaN,NaN
1571059800,24,24.575,23.21,23.68,NaN,24.575,23.21,23.68,21.11000003857025,21.11016201246397,21.11016201246397,21.11016201246397,24369174,24.51649999999999,21.4347,NaN,49.45702160028893,57.87110927381588,NaN,NaN,49.45702160028893,NaN,NaN,NaN
1571664600,24,24.96,23.3,24.75,NaN,24.96,23.3,24.75,21.11000002384175,21.110162014204395,21.110162014204395,21.110162014204395,31105314,24.49749999999999,21.6019,NaN,54.94038445979143,56.83295857822783,NaN,NaN,NaN,NaN,NaN,NaN
1572269400,25.19,25.345,23.91,25.14,NaN,25.345,23.91,25.14,21.110000044405023,21.110162018245422,21.110162018245422,21.110162018245422,25016718,24.63349999999999,21.7867,NaN,56.780850809857874,55.635566650683806,NaN,NaN,NaN,NaN,NaN,NaN
1572877800,26.33,27.47,25.92,27.07,NaN,27.47,25.92,27.07,21.110001118164142,21.11016219208642,21.11016219208642,21.11016219208642,34127292,24.94349999999999,22.015100000000004,NaN,64.5069620730676,55.986912890722714,NaN,NaN,NaN,NaN,64.5069620730676,NaN
1573482600,27,28.38,26.69,26.86,NaN,28.38,26.69,26.86,21.11001161102779,21.1101640337725,21.1101640337725,21.1101640337725,49023658,25.14349999999999,22.230100000000004,NaN,63.183429574470935,56.35781648869654,NaN,NaN,NaN,NaN,NaN,NaN
1574087400,26.9,26.9718,25.76,25.99,NaN,26.9718,25.76,25.99,21.110059109407143,21.11017342256976,21.11017342256976,21.11017342256976,31524110,25.156499999999987,22.441100000000002,NaN,57.884647546054154,56.28999478970815,NaN,NaN,NaN,NaN,NaN,NaN
1574692200,26.28,26.88,26.17,26.37,NaN,26.88,26.17,26.37,21.11026727925673,21.110215861122565,21.110215861122565,21.110215861122565,22295544,25.30949999999999,22.6609,NaN,59.48295261147089,56.7663807800859,NaN,NaN,NaN,NaN,NaN,NaN
1575297000,26.44,26.45,23.39,24.17,NaN,26.45,23.39,24.17,21.111122152264524,21.110393932164733,21.110393932164733,21.110393932164733,67611061,25.250499999999988,22.846500000000002,NaN,48.10141673412371,56.37003990747091,NaN,NaN,48.10141673412371,NaN,NaN,NaN
1575901800,24.04,26.39,23.4641,25.72,NaN,26.39,23.4641,25.72,21.113513693718915,21.110950756662195,21.110950756662195,21.110950756662195,52730227,25.378999999999987,23.0479,NaN,54.68078814060171,56.171848636149704,NaN,NaN,NaN,NaN,NaN,NaN
1576506600,26.13,26.25,25.485,25.96,NaN,26.25,25.485,25.96,21.116971700112675,21.112050861506702,21.112050861506702,21.112050861506702,39235304,25.57099999999999,23.2423,NaN,55.61897734800289,55.766061168348365,NaN,NaN,NaN,NaN,NaN,NaN
1577111400,26.08,27.1,26.08,26.69,NaN,27.1,26.08,26.69,21.12586383528183,21.114543698540988,21.114543698540988,21.114543698540988,19330466,25.871999999999993,23.429500000000004,NaN,58.437405912551675,55.95697127472344,NaN,NaN,NaN,NaN,NaN,NaN
1577716200,26.6,27.385,26.15,26.67,NaN,27.385,26.15,26.67,21.15128425774486,21.12102343806091,21.12102343806091,21.12102343806091,25943754,26.063999999999993,23.625300000000003,NaN,58.32811614672438,56.17022510990894,NaN,NaN,NaN,NaN,NaN,NaN
1578321000,26.29,26.6,25.59,26.5,NaN,26.6,25.59,26.5,21.201278474503994,21.13531780961835,21.13531780961835,21.13531780961835,41586309,26.19999999999999,23.783900000000003,NaN,57.346372438976125,56.440066623977266,NaN,NaN,NaN,NaN,NaN,NaN
1578925800,26.73,28.855,26.615,28.49,NaN,28.855,26.615,28.49,21.90170819187265,21.260708558750153,21.260708558750153,21.260708558750153,69674295,26.34199999999999,23.985500000000002,NaN,64.81252866672612,57.39727529019343,NaN,NaN,NaN,NaN,64.81252866672612,NaN
1579617000,28.19,28.34,26.96,27.31,NaN,28.34,26.96,27.31,22.06536936713225,21.411083047490322,21.411083047490322,21.411083047490322,37389046,26.38699999999999,24.163899999999998,NaN,58.29630822804128,58.028652906461446,NaN,NaN,NaN,NaN,NaN,NaN
1580135400,26.26,26.595,23.9137,24.04,NaN,26.595,23.9137,24.04,22.309988551639943,21.596712012436093,21.596712012436093,21.596712012436093,60078870,26.19199999999999,24.2681,NaN,44.84174186980194,57.30732129289077,NaN,NaN,NaN,NaN,NaN,NaN
1580740200,24.31,26.05,23.86,24.02,NaN,26.05,23.86,24.02,22.613199983286254,21.82192395356515,21.82192395356515,21.82192395356515,55755110,25.956999999999994,24.355500000000003,NaN,44.77367773198099,56.449666073042415,NaN,NaN,NaN,NaN,NaN,NaN
1581345000,23.78,25.79,23.46,25.12,NaN,25.79,23.46,25.12,22.872669305527207,22.072390518922703,22.072390518922703,22.072390518922703,54430024,26.051999999999992,24.4573,NaN,49.329227268658286,55.365542158441755,NaN,NaN,NaN,NaN,NaN,NaN
1582036200,24.71,25.5167,24.23,24.43,NaN,25.5167,24.23,24.43,23.096445459472385,22.333233905491944,22.333233905491944,22.333233905491944,24846277,25.92299999999999,24.5723,NaN,46.725532905926094,54.18997811068856,NaN,NaN,NaN,NaN,NaN,NaN
1582554600,22.93,23.45,19.5,21.3,NaN,23.45,19.5,21.3,23.31406870832094,22.593880767209118,22.593880767209118,22.593880767209118,80884356,25.456999999999994,24.5955,NaN,37.14716883788828,52.70872963153385,NaN,NaN,NaN,NaN,NaN,NaN
1583159400,21.6,25.8,20.79,24.09,NaN,25.8,20.79,24.09,23.522235914510006,22.845067655371004,22.845067655371004,22.845067655371004,81565645,25.196999999999992,24.6831,NaN,47.481729958756155,51.85149944205422,NaN,NaN,NaN,NaN,NaN,NaN
1583760600,22.15,23.52,18.95,20.78,NaN,23.52,18.95,20.78,23.59660317515833,23.061913765786525,23.061913765786525,23.061913765786525,64039033,24.607999999999993,24.7009,24.607999999999993,39.23864668109789,51.218444438266665,NaN,NaN,NaN,NaN,NaN,NaN
1584365400,18.62,19.83,16.45,18.67,NaN,19.83,16.45,18.67,23.554804382725568,23.22764912964632,23.22764912964632,23.22764912964632,55692711,23.824999999999992,24.648300000000003,NaN,35.060184328021876,49.81697273736811,NaN,NaN,35.060184328021876,NaN,NaN,NaN
1584970200,18.7,23.24,17.82,22.35,NaN,23.24,17.82,22.35,23.579999999991287,23.357933345798727,23.357933345798727,23.357933345798727,54907730,23.21099999999999,24.620500000000003,NaN,45.88395473279587,49.121613979139035,NaN,NaN,NaN,NaN,NaN,NaN
1585575000,22.67,23.575,21.29,22.43,NaN,23.575,21.29,22.43,23.579999999985997,23.451927630099497,23.451927630099497,23.451927630099497,47664068,22.72299999999999,24.5721,NaN,46.09429822298881,48.23996342988453,NaN,NaN,NaN,NaN,NaN,NaN
1586179800,23.43,25.285,22.95,24.28,NaN,25.285,22.95,24.28,23.580000000009896,23.514138445388035,23.514138445388035,23.514138445388035,36201175,22.74699999999999,24.5565,NaN,50.851781092475015,47.70593949743816,NaN,NaN,NaN,NaN,NaN,NaN
1586784600,24.375,26.595,24.05,25.955,NaN,26.595,24.05,25.955,23.58000000004327,23.55103905174014,23.55103905174014,23.55103905174014,41831546,22.94049999999999,24.5818,NaN,54.74605702369562,47.520202682060976,NaN,NaN,NaN,NaN,NaN,NaN
1587389400,25.65,27.2,24.86,27.13,NaN,27.2,24.86,27.13,23.58000000010685,23.569695932447708,23.569695932447708,23.569695932447708,46748792,23.141499999999986,24.6542,NaN,57.301905867126464,46.98372962494671,NaN,NaN,NaN,NaN,NaN,NaN
1587994200,27.55,28.06,25.1407,25.43,NaN,28.06,25.1407,25.43,23.580000000071752,23.577069562604215,23.577069562604215,23.577069562604215,49912761,23.241499999999988,24.7104,NaN,52.66727326244688,46.581655698832826,NaN,NaN,NaN,NaN,NaN,NaN
1588599000,25.07,27.175,25.0273,26.85,NaN,27.175,25.0273,26.85,23.580000000156605,23.57914933300973,23.57914933300973,23.57914933300973,39226017,23.796499999999988,24.809,NaN,55.87746386810692,47.36992155585461,NaN,NaN,NaN,NaN,NaN,NaN
1589203800,26.54,26.835,24.98,26.34,NaN,26.835,24.98,26.34,23.580000000118485,23.57974873543226,23.57974873543226,23.57974873543226,39846117,24.021499999999985,24.8898,NaN,54.44913954589332,48.061025971134065,NaN,NaN,NaN,NaN,NaN,NaN
1589808600,26.8,30.19,26.8,30.13,NaN,30.19,26.8,30.13,24.40000000221296,23.710532693462472,23.710532693462472,23.710532693462472,48967312,24.956499999999988,25.011400000000002,NaN,62.18499024376605,48.979294755070335,NaN,NaN,NaN,NaN,NaN,NaN
1590499800,31.92,32.96,29.25,32.62,NaN,32.96,29.25,32.62,25.64500005263613,24.038734014018303,24.038734014018303,24.038734014018303,66761155,26.351499999999987,25.187200000000004,26.351499999999987,66.24139102565593,50.373284620765325,NaN,NaN,NaN,NaN,NaN,NaN
1591018200,32.35,36.915,31.95,35.89,NaN,36.915,31.95,35.89,27.28000240067277,24.623653006741435,24.623653006741435,24.623653006741435,70560491,27.70549999999999,25.4256,NaN,70.68823329625869,52.76907493922037,NaN,NaN,NaN,NaN,70.68823329625869,NaN
1591623000,35.34,35.79,33.11,33.73,NaN,35.79,33.11,33.73,27.280006383732896,25.196493195753874,25.196493195753874,25.196493195753874,47052064,28.83549999999999,25.6228,NaN,64.63196350185036,53.994091620869945,NaN,NaN,NaN,NaN,NaN,NaN
1592227800,33,35.79,32.67,33.98,NaN,35.79,32.67,33.98,27.280019043930356,25.739830048802652,25.739830048802652,25.739830048802652,40627679,29.805499999999988,25.816399999999998,NaN,65.00566664599555,55.83459304693407,NaN,NaN,NaN,NaN,NaN,NaN
1592832600,34.13,35.22,32.96,33.23,NaN,35.22,32.96,33.23,27.280030738752163,26.22924321176056,26.22924321176056,26.22924321176056,33618734,30.532999999999987,25.973000000000003,NaN,62.85983819784239,57.8202826090641,NaN,NaN,NaN,NaN,NaN,NaN
1593437400,33.19,35.39,32.64,35.02,NaN,35.39,32.64,35.02,27.28008339845899,26.638098470528387,26.638098470528387,26.638098470528387,28389077,31.321999999999985,26.155,NaN,65.76450822800945,59.2403221444365,NaN,NaN,NaN,NaN,NaN,NaN
1594042200,35.82,38.48,35.41,38.305,NaN,38.48,35.41,38.305,28.487834863618254,27.136937012374506,27.136937012374506,27.136937012374506,48276916,32.60949999999998,26.3745,NaN,70.34779500997473,60.97271477207835,NaN,NaN,NaN,NaN,NaN,NaN
1594647000,39.05,39.4,35.58,36.52,NaN,39.4,35.58,36.52,28.488010106862184,27.52520912723255,27.52520912723255,27.52520912723255,33241568,33.57649999999999,26.6043,NaN,65.23707081524745,62.000235466562096,NaN,NaN,NaN,NaN,NaN,NaN
1595251800,36.55,37.28,34.28,34.99,NaN,37.28,34.28,34.99,28.488069578938255,27.812197340859793,27.812197340859793,27.812197340859793,34052953,34.441499999999984,26.809700000000003,NaN,61.13715380946443,62.45674237983129,NaN,NaN,NaN,NaN,NaN,NaN
1595856600,35.28,36.64,34.42,36.47,NaN,36.64,34.42,36.47,28.488476890830512,28.02346767919044,28.02346767919044,28.02346767919044,29346309,35.07549999999999,27.040300000000002,NaN,63.52512659935084,62.90125814641875,NaN,NaN,NaN,NaN,NaN,NaN
1596461400,37.01,37.82,35.3403,36.08,NaN,37.82,35.3403,36.08,28.48869626843532,28.18634274403227,28.18634274403227,28.18634274403227,39872441,35.421499999999995,27.2863,NaN,62.43639663479504,63.59905267301504,NaN,NaN,NaN,NaN,NaN,NaN
1597066200,36.1,36.25,33.34,33.57,NaN,36.25,33.34,33.57,28.488405046014737,28.315147160150488,28.315147160150488,28.315147160150488,41004008,35.18949999999999,27.4783,NaN,55.80723047097837,63.59403600179157,NaN,NaN,NaN,NaN,NaN,NaN
1597671000,33.69,34.15,32.53,33.46,NaN,34.15,32.53,33.46,28.48841863693991,28.407814575132,28.407814575132,28.407814575132,27749646,35.16249999999999,27.6503,NaN,55.52897457535614,63.67116707532464,NaN,NaN,55.52897457535614,NaN,NaN,NaN
1598275800,34.36,38.38,33.89,38.25,NaN,38.38,33.89,38.25,28.48999651430161,28.462617174243874,28.462617174243874,28.462617174243874,57993193,35.589499999999994,27.898100000000003,NaN,63.95663055791929,63.79771281204987,NaN,NaN,NaN,NaN,NaN,NaN
1598880600,37.99,41.34,35.94,37.36,NaN,41.34,35.94,37.36,28.49031580387271,28.4852913081562,28.4852913081562,28.4852913081562,51311970,36.00249999999999,28.148500000000002,NaN,61.6199975412889,63.46761327745223,NaN,NaN,NaN,NaN,NaN,NaN
1599571800,36.76,40.5,36.5,38.76,NaN,40.5,36.5,38.76,28.718950966804506,28.52580815917973,28.52580815917973,28.52580815917973,29597802,36.37649999999999,28.428500000000003,NaN,63.8569290942708,62.979662977310234,NaN,NaN,NaN,NaN,NaN,NaN
